tabla,campo,etiqueta,bocultar,orden,formato,bverword
proforma,irpf,IRPF,0,,porciento,
proforma,iva,% IVA,0,,porciento,
proforma,iyear,Año Exp,0,,,
proforma,nifcli,NIF/CIF,0,,,
proforma,nmandato,Número Mandato,0,,,
proforma,nombrecli,Nombre,0,,,
proforma,NOMSUBUSU,Usuario,0,,,
proforma,notas,Notas,0,,rtf,
proforma,notas2,Notas 2,0,,rtf,
proforma,notas3,Notas 3,0,,rtf,
proforma,notas4,Notas 4,0,,rtf,
proforma,notas5,Notas 5,0,,rtf,
proforma,notas6,Notas 6,0,,rtf,
proforma,numrecibos,Núm Recibos,0,,,
proforma,origen,Origen,0,,,
proforma,poblacioncli,Población,0,,,
proforma,provinciacli,Provincia,0,,,
proforma,Referencia,Referencia,0,,,
proforma,reffactu,Ref Factura,0,,,
proforma,sConDirEn,Contacto,1,,,
proforma,sCPDirEn,Código Postal Dir  Entrega,1,,,
proforma,sdescripcionorden,Descripción presupuesto,0,,,
proforma,sDirEntrega,Dirección de Entrega,1,,,
proforma,sEmailConDirEn,Email Contacto,1,,,
proforma,sPobDirEn,Población Dir  Entrega,1,,,
proforma,sProvDirEn,Provincia Dir  Entrega,1,,,
proforma,sTelConDirEn,Teléfono Contacto,1,,,
proforma,tipologia1,Tipologias 1,1,,,
proforma,tipologia2,Tipologias 2,1,,,
proforma,tipologia3,Tipologias 3,1,,,
proforma,totacuenta,Total Cuenta,0,,,0
proforma,Total,Total Ptas,1,,,0
proforma,totalbaseimp,Total Base Imponible,0,,,
proforma,totalbaseiva,Total Base Imponible+iva,0,,,0
proforma,totalbaseivairpf,Total Base Imponible+iva-irpf,0,,,0
proforma,totalcuotarec,Total Recargo,1,,,0
proforma,TotalDcto,Total Dcto Ptas,1,,,0
proforma,TotalDctoEuro,Total Dcto,0,,,
proforma,totaldctoext,Total Descuento $,1,,,0
proforma,totalderechos,Total Honorarios Ptas,1,,,0
proforma,totalderechoseuro,Total Honorarios + Gastos,1,,,0
proforma,totalderechosext,Total Honorarios $,1,,,0
proforma,TotalEuro,Total,0,,,
proforma,totalext,Total $,1,,,0
proforma,totalgastoeuro,Total Gasto,0,,,0
proforma,totalgastoext,Total Gasto $,1,,,0
proforma,totalhonodctoiva,Total Honorario-DCTO+IVA,1,,,0
proforma,totalhonoeuro,Total Honorario Sin Gasto,0,,,0
proforma,TotalIRPF,Total IRPF Ptas,1,,,0
proforma,TotalIrpfeuro,Total IRPF,0,,,
proforma,totalirpfext,Total IRPF $,1,,,0
proforma,TotalIva,Total IVA/IGIC Ptas,1,,,0
proforma,totalivaanticipos,Total IVA Anticipos,0,,,0
proforma,totalivaarticulos,Total IVA Artículos,0,,,0
proforma,TotalIvaEuro,Total IVA/IGIC,0,,,1
proforma,totalivaext,Total IVA $,1,,,0
proforma,totalivahonorarios,Total IVA Honorarios,0,,,0
proforma,totalletra,Total Letra,0,,,0
proforma,totalminuta,Total Minuta,0,,,0
proforma,totalpendiente,Total Pendiente,0,,,
proforma,totalprovisiones,Total Provisiones Ptas,1,,,0
proforma,totalprovisioneseuro,Total Provisiones,0,,,0
proforma,totalprovisionesext,Total Provisiones $,1,,,0
proforma,totalsuplidos,Total Gastos Ptas,1,,,0
proforma,totalsuplidoseuro,Total Suplidos,0,,,0
proforma,totalsuplidosext,Total Suplidos $,1,,,0
proforma,totarticuloeuro,Total Artículos,0,,,
proforma,totbaseimpsolohono,Total Base Imp. Honorarios,0,,,0
proforma,totderechomenosanticipo,Total Hono + Gastos + Art,0,,,0
proforma,tothonomenosgastomenosanticipo,Total Honorario-Gasto-Anticipo,0,,,0
proforma,totmenosdctomasivaanticipos,Total Anticipos-dcto+iva,0,,,0
proforma,totmenosdctomasivaarticulos,Total Artículos-dcto+iva,0,,,0
proforma,totmenosdctomasivagastos,Total Gastos-dcto+iva,0,,,0
proforma,totmenosdctomasivahonorarios,Total Honorarios-dcto+iva (Sólo Honorarios),0,,,0
proforma,totPortes,Portes,1,,,
proforma,totsupmashono,Total Honorarios + Suplidos,0,,,0
proforma,yearfact,Año,0,,,
programas,especialidad,Especialidad,0,,,0
programas,fechafin,Fecha Fin,0,,fecha,0
programas,fechaini,Fecha Inicio,0,,fecha,0
programas,objetivo,Objetivo,0,,,0
programas,programa,Programa,0,,,0
pruebasevaluables,calificacionletra,Calificación,0,,,0
pruebasevaluables,fechapruebaevaluable,Fecha,1,,fecha,0
pruebasevaluables,notaspruebaevaluable,Notas,1,,rtf,0
pruebasevaluables,periodolectivo,Periodo Lectivo,1,,,0
pruebasevaluables,pruebaevaluable,Prueba Evaluable,1,,,0
pruebasevaluables,puntuacionpruebaevaluable,Puntuación,1,,,0
recetasMedicas,cve,Código de Barras,0,,,
recetasMedicas,denominacion,Denominación del medicamento,0,,,
recetasMedicas,diagnostico,Diagnóstico,0,,,
recetasMedicas,dosificacion,Dosificación y Forma,0,,,
recetasMedicas,duracion,Duración del Tratamiento,0,,,
recetasMedicas,especialidad,Especialidad,0,,,
recetasMedicas,fechanacimiento,Fecha Nacimiento,0,,fecha,
recetasMedicas,fechaprescripcion,Fecha de Prescripción,0,,fecha,
recetasMedicas,formato,Formato,0,,,
recetasMedicas,instrucciones,Instrucciones al Paciente,0,,,
recetasMedicas,nombre,Trabajador/Usuario,0,,,
recetasMedicas,notas,Notas,0,,rtf,
recetasMedicas,numcolegiado,Núm Colegiado,0,,,
recetasMedicas,numero,Número,0,,,
recetasMedicas,numerolote,Núm Lote,0,,,
recetasMedicas,numreceta,Núm Receta,0,,,
recetasMedicas,sdomiciliotra,Domicilio Doctor,0,,,
recetasMedicas,snifcli,DNI/NIE Paciente,0,,,
recetasMedicas,sniftra,DNI/NIE Doctor,0,,,
recetasMedicas,snombrecli,Paciente,0,,,
recetasMedicas,snombretra,Nombre Doctor,0,,,
recetasMedicas,spoblaciontra,Poblacion Doctor,0,,,
recetasMedicas,unidades,Núm Envases/Unidades,0,,,
recetasMedicas,via,Vía o Forma de Administración,0,,,
recibos,bicswift,Código BIC/SWIFT,0,,,
recibos,bproformarel,Pro forma,1,,,
recibos,codpostal,Código Postal,0,,,
recibos,codsubusu,Código Usuario,1,,,
recibos,codsubusuproformarel,Usuario Pro forma,1,,,
recibos,concepto,Concepto,0,,,
recibos,cuentabanco,Cuenta Banco,0,,,
recibos,domicilio,Dirección,0,,,
recibos,flibramiento,F Alta,0,,,
recibos,fmandato,Fecha Mandato,0,,,
recibos,fvencimiento,F Vencimiento,0,,,
recibos,iban,IBAN,0,,,
recibos,icodcli,icodcli,1,,,
recibos,importe,Importe,0,,,
recibos,inumproformarel,Núm Pro forma,1,,,
recibos,nif,NIF/CIF,0,,,
recibos,nmandato,Número Mandato,0,,,
recibos,nombre,Nombre,0,,,
recibos,nrecibo,Número Recibo,0,,,
recibos,numfactura,Número Factura,0,,,
recibos,poblacion,Población,0,,,
recibos,remesar,Remesar,1,,,
recibos,Selec,Selec,1,,,
recibos,serie,Serie,0,,,
recibos,tadeudo,Tipo Adeudo,0,,,
recibos,tipologia1,Tipologias Recibo 1,1,,,
recibos,tipologia2,Tipologias Recibo 2,1,,,
recibos,tipologia3,Tipologias Recibo 3,1,,,
recibos,tipoproformarel,Tipo Pro forma,1,,,
recibos,yearfact,Año Factura,0,,,
recibos,yearproformarel,Año Pro forma,1,,,
recobrocliente,scodpostalclicliente,Código Postal Cliente,0,,,0
recobrocliente,sdomicilioclicliente,Dirección Cliente,0,,,0
recobrocliente,smovilclicliente,Móvil Cliente,0,,,0
recobrocliente,snifclicliente,Nif Cliente,0,,,0
recobrocliente,snombreclicliente,Nombre Cliente,0,,,0
recobrocliente,spoblacionclicliente,Población Cliente,0,,,0
recobrocliente,sprovinciaclicliente,Provincia Cliente,0,,,0
recobrocliente,stelefonoclicliente,Teléfono 1 Cliente,0,,,0
recobrodeudor,nombredeudor,Nombre Deudor,0,,,0
recobrodeudor,scodpostalclideudor,Código Postal Deudor,0,,,0
recobrodeudor,sdomicilioclideudor,Dirección Deudor,0,,,0
recobrodeudor,smovilclideudor,Móvil Deudor,0,,,0
recobrodeudor,snifclideudor,Nif Deudor,0,,,0
recobrodeudor,spoblacionclideudor,Población Deudor,0,,,0
recobrodeudor,sprovinciaclideudor,Provincia Deudor,0,,,0
recobrodeudor,stelefonoclideudor,Teléfono 1 Deudor,0,,,0
recobrodeudor,totalsaldodeudor,Total Saldo Deudor,0,,,0
recobroexpediente,descripcionexp,Descripción Expediente,0,,,0
recobroexpediente,expediente,Núm Exp,0,,,0
recobroexpediente,iyear,Año Exp,0,,,0
recobroexpediente,refexpediente,Ref Expediente,0,,,0
recobroexpediente,refpropia,Ref Propia,0,,,0
recobroexpediente,tipoasunto,Tipo Asunto,0,,,0
recobroexpediente,tipoexp,Tipo Expediente,0,,,0
recobroexpediente,tipoprocedi,Tipo Procedimiento,0,,,0
recobrooporcli,dfecha,Fecha Alta,0,,,0
recobrooporcli,estado,Estado,0,,,0
recobrooporcli,etapa,Etapa,0,,,0
recobrooporcli,fechacierre,Fecha Cierre,0,,,0
recobrooporcli,fechaseguimiento,Fecha Seguimiento,0,,,0
recobrooporcli,hora,Hora Cierre,0,,,0
recobrooporcli,horaalta,Hora Alta,0,,,0
recobrooporcli,horaseguimiento,Hora Seguimiento,0,,,0
recobrooporcli,nombreusuario,Usuario,0,,,0
recobrooporcli,numopor,Número,0,,,0
recobrooporcli,oportunidad,Descripción,0,,,0
recobrooporcli,saldoRecobros,Saldo,0,,,0
recobrooporcli,TotEntradas,Total Entradas,0,,,0
recobrooporcli,TotSalidas,Total Salidas,0,,,0
recobros,concepto,Concepto,0,,,
recobros,entrada,Entrada,0,,,
recobros,fecha,Fecha,0,,fecha,
recobros,salida,Salida,0,,,
recursos,codigo,Número,0,,,0
recursos,estadocli,Estado,0,,,0
recursos,fechaalta,Fecha Alta,0,,,0
recursos,fechabaja,Fecha Baja,0,,,0
recursos,nombrecentro,Centro,0,,,0
recursos,snombrecli,Nombre,0,,,0
recursos,susuario,Usuario,0,,,0
recursos,tipofichero,Tipo de Recurso,0,,,0
remesas,banco,Banco,0,,,
remesas,codpostal,Código Postal,0,,,
remesas,codsubusu,Código Usuario,0,,,
remesas,concepto,Concepto,0,,,
remesas,cuentabanco,Cuenta Banco,0,,,
remesas,cuentacorriente,Cuenta Corriente,0,,,
remesas,domicilio,Domicilio,0,,,
remesas,empresa,Empresa,1,,,
remesas,factura,Factura,0,,,
remesas,fecha,Fecha,0,,fecha,
remesas,fechalib,F Alta,0,,fecha,
remesas,fechaven,F Vencimiento,0,,fecha,
remesas,importe,Importe,0,,,
remesas,linea,Línea,1,,,
remesas,nif,NIF/CIF,0,,,
remesas,nifempresa,NIF Empresa,1,,,
remesas,nombre,Nombre,0,,,
remesas,nrecibo,Núm Recibo,0,,,
remesas,poblacion,Población,0,,,
remesas,yearfact,Año Factura,0,,,
segcli,actuenaltas,Actuación en Altas,1,,,
segcli,actuenlace,Actuación Enlace,1,,,
segcli,acturealizada,Actuación Realizada,0,,sino,
segcli,acturecordada,acturecordada,1,,,
segcli,acturecordadaclisms,acturecordadaclisms,1,,,
segcli,acturecordadausu,acturecordadausu,1,,,
segcli,acturecordadausuword,acturecordadausuword,1,,,
segcli,agenda,Agenda,0,,sino,
segcli,alarmaavi,Alarma Aviso,1,,,
segcli,alarmarec,Alarma Recordatorio,1,,,
segcli,alarmase,Alarma Señalamiento,1,,,
segcli,alarmaven,Alarma Vencimiento,1,,,
segcli,alertas,Prioritaria,0,,,
segcli,aplicarcoste,Aplicar Coste,1,,,
segcli,aula,Aula,0,,,
segcli,autoimporte,Autoimporte,1,,,
segcli,autoimportecuentas,autoimportecuentas,1,,,
segcli,campo,Campo,1,,,
segcli,campo1,campo1,1,,,
segcli,campo10,campo10,1,,,
segcli,campo11,campo11,1,,,
segcli,campo12,campo12,1,,,
segcli,campo13,campo13,1,,,
segcli,campo14,campo14,1,,,
segcli,campo15,campo15,1,,,
segcli,campo16,campo16,1,,,
segcli,campo17,campo17,1,,,
segcli,campo18,campo18,1,,,
segcli,campo2,campo2,1,,,
segcli,campo3,campo3,1,,,
segcli,campo4,campo4,1,,,
segcli,campo5,campo5,1,,,
segcli,campo6,campo6,1,,,
segcli,campo7,campo7,1,,,
segcli,campo8,campo8,1,,,
segcli,campo9,campo9,1,,,
segcli,campofecha1,campofecha1,1,,fecha,
segcli,campofecha10,campofecha10,1,,fecha,
segcli,campofecha11,campofecha11,1,,fecha,
segcli,campofecha12,campofecha12,1,,fecha,
segcli,campofecha2,campofecha2,1,,fecha,
segcli,campofecha3,campofecha3,1,,fecha,
segcli,campofecha4,campofecha4,1,,fecha,
segcli,campofecha5,campofecha5,1,,fecha,
segcli,campofecha6,campofecha6,1,,fecha,
segcli,campofecha7,campofecha7,1,,fecha,
segcli,campofecha8,campofecha8,1,,fecha,
segcli,campofecha9,campofecha9,1,,fecha,
segcli,cancelada,Cancelada,0,,,0
segcli,codopeemail,codopeemail,1,,,
segcli,codopeemailenaltas,codopeemailenaltas,1,,,
segcli,conactuenlace,Con Actuación Enlace,1,,,
segcli,concodopeemail,concodopeemail,1,,,
segcli,concodopeemailword,concodopeemailword,1,,,
segcli,condcto,Con Documento,1,,,
segcli,conemail,Con Correo Electrónico,1,,,
segcli,conlink,conlink,1,,,
segcli,conlinkaltas,conlinkaltas,1,,,
segcli,dctoenaltas,Documento en Altas,1,,,
segcli,descripcionbono,DescripciÃ³n Bono,0,,,0
segcli,dfechaact,Fecha Actuación,0,,fecha,1
segcli,dfechaavi,Fecha Aviso,0,,fecha,
segcli,dfechanotificacion,Fecha Alta,0,,fecha,1
segcli,dfecharec,Fecha Recordatorio,1,,fecha,
segcli,dfecharesolucion,Fecha Resolución,0,,fecha,
segcli,dfechase,Fecha Señalamiento,1,,fecha,
segcli,dfechaven,Fecha Vencimiento,1,,fecha,
segcli,diasnotificacion,diasnotificacion,1,,,
segcli,emailenaltas,Correo Electrónico en Altas,1,,,
segcli,emailwordenaltas,emailwordenaltas,1,,,
segcli,estado,Estado Enero,1,,,
segcli,estado10,Estado Octubre,1,,,
segcli,estado11,Estado Noviembre,1,,,
segcli,estado12,Estado Diciembre,1,,,
segcli,estado2,Estado Febrero,1,,,
segcli,estado3,Estado Marzo,1,,,
segcli,estado4,Estado Abril,1,,,
segcli,estado5,Estado Mayo,1,,,
segcli,estado6,Estado Junio,1,,,
segcli,estado7,Estado Julio,1,,,
segcli,estado8,Estado Agosto,1,,,
segcli,estado9,Estado Septiembre,1,,,
segcli,ESTADOCOBRO,Estado Cobro,0,,,
segcli,estadosalaespera,Estado,0,,,0
segcli,facturable,Cobrar,0,,,
segcli,facturado,Facturado,1,,,
segcli,fase,Fase,0,,,
segcli,fcampolibre10,Campo Libre 10,1,,,
segcli,fcampolibre6,Campo Libre 6,1,,,
segcli,fcampolibre7,Campo Libre 7,1,,,
segcli,fcampolibre8,Campo Libre 8,1,,,
segcli,fcampolibre9,Campo Libre 9,1,,,
segcli,fcosteacto,Coste ActuaciÃ³n,0,,,0
segcli,fcosteamortizacion,Amortización Maquinaria,1,,,
segcli,fcostemateriales,Materiales/Productos,1,,,
segcli,fcosteotros,Otros,1,,,
segcli,fcosteporbeneficio,% Beneficio,1,,,
segcli,fcosteterceros,Costes de Terceros,1,,,
segcli,fcostetotalbeneficio,T  Beneficio,1,,,
segcli,fcostetotalcoste,T  Costes,0,,,
segcli,fcostetotalprecio,T  Precio,0,,,
segcli,fechaaltabono,Fecha Bono,0,,fecha,0
segcli,fechaaltar,Fecha Altas,1,,fecha,
segcli,fechacuentas,Fecha Cuentas,1,,fecha,
segcli,fecharealizacion,Fecha Realización,0,,fecha,1
segcli,fechatareaini,Fecha Tarea Inicio,1,,fecha,
segcli,fechatareaven,Fecha Tarea Vencimiento,1,,fecha,
segcli,fraccion,fraccion,1,,,
segcli,honogasto,Honorario/Gasto,1,,,
segcli,horaaltar,Hora Altas,1,,hora,
segcli,horafin,Hora Fin,1,,hora,
segcli,horafinact,Hora Fin Actuación,0,,hora,1
segcli,horainiact,Hora Inicio Actuación,0,,hora,1
segcli,horainicio,Hora Inicio,1,,hora,
segcli,icodcli,icodcli,1,,,
segcli,icodigoactupredef,icodigoactupredef,1,,,
segcli,id_plantillasms,id_plantillasms,1,,,
segcli,idcontrolmutua,idcontrolmutua,1,,,
segcli,idEstadoCita,Estado,0,,,0
segcli,idprevcobros,idprevcobros,1,,,
segcli,importe,Precio Uds,1,,,
segcli,incluirlineasel,incluirlineasel,1,,,
segcli,indexalavi,Index al Aviso,1,,,
segcli,indexalrec,Index al Recordatorio,1,,,
segcli,indexalse,Index al Señalamiento,1,,,
segcli,indexalven,Index al Vencimiento,1,,,
segcli,IndexTimeRecSmsCli,IndexTimeRecSmsCli,1,,,
segcli,IndexTimeRecUsu,IndexTimeRecUsu,1,,,
segcli,IndexTimeRecWordCli,IndexTimeRecWordCli,1,,,
segcli,IndexTimeRecWordUsu,IndexTimeRecWordUsu,1,,,
segcli,inumordenseg,Núm,1,,,
segcli,linea,Línea,1,,,
segcli,modifactu,Modifactura,1,,,
segcli,motivocancelacion,Tipo Cancelación,0,,,0
segcli,notas,Notas,0,,rtf,0
segcli,notas2,Notas2,0,,rtf,
segcli,notas3,Notas3,0,,rtf,
segcli,notas4,Notas4,1,,rtf,
segcli,notas5,Notas 5,1,,rtf,
segcli,notas6,Notas6,1,,rtf,
segcli,notificada,Notificada,1,,,
segcli,numcolegusuact,Núm. Colegiado Usuario Actuación,0,,,0
segcli,numfactura,Núm Factura,0,,,
segcli,numvolante,numvolante,1,,,
segcli,orden,orden,1,,,
segcli,origenactu,origenactu,1,,,
segcli,origenfact,Origen Factura,1,,,
segcli,origenimporte,Origen Importe,1,,,
segcli,plantilladcto,Plantilla Doc,1,,,
segcli,plantillaemail,Plantilla Correo Electrónico,1,,,
segcli,plantillaemailusu,plantillaemailusu,1,,,
segcli,precio,Precio,0,,,1
segcli,preciocoste,Coste Bruto,0,,,
segcli,publicar,Acceso Clientes,0,,,
segcli,realizada,Realizada,1,,,
segcli,RecConSmsCli,RecConSmsCli,1,,,
segcli,RecConUsu,RecConUsu,1,,,
segcli,RecConWordCli,RecConWordCli,1,,,
segcli,RecConWordUsu,RecConWordUsu,1,,,
segcli,RecPlantillaWordCli,RecPlantillaWordCli,1,,,
segcli,RecPlantillaWordUsu,RecPlantillaWordUsu,1,,,
segcli,sactuacion,Descripción,0,,,1
segcli,sdescripcion2,Descripción2,1,,,
segcli,serie,serie,1,,,
segcli,sesionesconsumidasbono,Sesiones Consumidas,0,,,0
segcli,sesionesdisponiblesbono,Sesiones Disponibles,0,,,0
segcli,slink,slink,1,,,
segcli,subusu,Código Usuario,0,,,
segcli,subusufact,Usuario Factura,1,,,
segcli,thoraavi,Hora de Aviso,1,,hora,
segcli,thorafinavi,Hora Fin Aviso,1,,hora,
segcli,thorafinrec,Hora Fin Recordatorio,1,,hora,
segcli,thorafinse,Hora Fin Señalamiento,1,,hora,
segcli,thorafinven,Hora Fin Vencimiento,1,,hora,
segcli,thorarec,Hora Recordatorio,1,,hora,
segcli,thorase,Hora Señalamiento,1,,hora,
segcli,thoraven,Hora Vencimiento,1,,hora,
segcli,tiempo,Tiempo,0,,tiempo,1
segcli,tiempohoras,Tiempo Horas,0,,tiempo,0
segcli,tiempoprevisto,Tiempo Previsto,0,,tiempo,
segcli,tipo,Tipo Actuación,0,,,1
segcli,tipoactu,Tipo Plazo,0,,,1
segcli,tipocuenta,Tipo Cuenta,1,,,
segcli,tipohisto,Tipo de Historial,1,0,,
segcli,tipohistotr,Time Report,0,,,0
segcli,tipoplantrabajo,tipoplantrabajo,1,,,
segcli,tipotarifa,Tipo Tarifa,1,,,
segcli,unidad,Unidades,1,,,
segcli,unidadesbono,Unidades Bono,0,,,0
segcli,usuario,Usuario Actuación,0,,,1
segcli,V_IMAGEN1,1ª imagen actuacion predef ,0,,,
segcli,V_IMAGEN2,2ª imagen actuacion predef ,0,,,
segcli,V_IMAGEN3,3ª imagen actuacion predef ,0,,,
segcli,yearfact,Año Factura,0,,,
segdia,campo10,campo10,1,,,
segdia,campo11,campo11,1,,,
segdia,campo12,campo12,1,,,
segdia,campo13,campo13,1,,,
segdia,campo14,campo14,1,,,
segdia,campo15,campo15,1,,,
segdia,campo16,campo16,1,,,
segdia,codigo,Código,1,,,
segdia,dfechaavi,Fecha Aviso,1,,fecha,
segdia,dfechanotificacion,Fecha Alta,0,,fecha,
segdia,dfecharec,Fecha Recordatorio,1,,fecha,
segdia,dfechase,Fecha Señalamiento,1,,fecha,
segdia,dfechaven,Fecha Vencimiento,1,,fecha,
segdia,email,Correo Electrónico,0,,,
segdia,facturable,Facturable,0,,,
segdia,facturado,Facturado,0,,,
segdia,Fecha_Act,Fecha Actuación,0,,fecha,
segdia,fecharealizacion,Fecha Realización,0,,fecha,
segdia,horafinact,Hora Fin,0,,hora,
segdia,horainiact,Hora Inicio,0,,hora,
segdia,iYear,Año Exp,0,,,
segdia,linea,Línea,1,,,
segdia,nacionalidad,Nacionalidad,0,,,
segdia,nomsubusu,Nombre Usuario,0,,,
segdia,notas,Notas,0,,rtf,
segdia,NOTIFICAR,Notificar,0,,,
segdia,Numero,Número Exp/Cliente,0,,,
segdia,numfactura,Núm Factura,0,,,
segdia,origen,Origen,0,,,
segdia,precio,Precio,0,,,
segdia,preciocoste,Coste,0,,,
segdia,sactuacion,Actuación,0,,,
segdia,snombrecli,Nombre Cliente,0,,,
segdia,sprovinciacli,Provincia,0,,,
segdia,stiempoprevisto,Tiempo Previsto,0,,tiempo,
segdia,subusu,Código Usuario,0,,,
segdia,tiempo,Tiempo 2,1,,tiempo,
segdia,TIEMPOHORA,Tiempo,0,,tiempo,
segdia,tipo,Tipo Actuación,0,,,
segdia,tipoactu,Tipo Plazo,0,,,
segdia,tipoexp,Tipo Expediente,0,,,
segdia,tipohisto,Tipo de Historial,0,0,,
segdia,yearfact,Año Factura,0,,,
segexp,actuenaltas,Actuación en Altas,1,,,
segexp,actuenlace,Actuación Enlace,1,,,
segexp,acturealizada,Actuación Realizada,0,0,sino,
segexp,agenda,Agenda,0,,sino,0
segexp,alarmaavi,Alarma Aviso,1,,,
segexp,alarmarec,Alarma Recordatorio,1,,,
segexp,alarmase,Alarma Señalamiento,1,,,
segexp,alarmaven,Alarma Vencimiento,1,,,
segexp,alertas,Prioritaria,0,0,,
segexp,aplicarcoste,Aplicar Coste,1,,,
segexp,aula,Aula,0,,,0
segexp,autoimporte,Autoimporte,1,,,
segexp,autoimportecuentas,autoimportecuentas,1,,,
segexp,campo,Campo,1,,,
segexp,campo1,campo1,1,,,
segexp,campo2,campo2,1,,,
segexp,campo3,campo3,1,,,
segexp,campo4,campo4,1,,,
segexp,campo5,campo5,1,,,
segexp,campo6,campo6,1,,,
segexp,campo7,campo7,1,,,
segexp,campofecha1,campofecha1,1,,fecha,
segexp,campofecha2,campofecha2,1,,fecha,
segexp,campofecha3,campofecha3,1,,fecha,
segexp,campofecha4,campofecha4,1,,fecha,
segexp,campofecha5,campofecha5,1,,fecha,
segexp,cancelada,Cancelada,0,,,0
segexp,codcliente,Código Cliente,0,,,
segexp,codopeemail,codopeemail,1,,,
segexp,codopeemailenaltas,codopeemailenaltas,1,,,
segexp,conactuenlace,Con Actuación Enlace,1,,,
segexp,concodopeemail,concodopeemail,1,,,
segexp,condcto,Con Documento,1,,,
segexp,conemail,Con Correo Electrónico,1,,,
segexp,dctoenaltas,Documento en Altas,1,,,
segexp,descPlazoSen,Plazos Señalamiento Descripción,1,,,
segexp,descPlazoVen,Plazos Vencimiento Descripción,1,,,
segexp,dfechaact,Fecha Actuación,0,0,fecha,1
segexp,dfechaActPlazoSen,Plazos Señalamiento Fecha Actuación,1,,fecha,
segexp,dfechaActPlazoVen,Plazos Vencimiento Fecha Actuación,1,,fecha,
segexp,dfechaavi,Fecha Aviso,0,0,fecha,
segexp,dfechanotificacion,Fecha Alta,0,,fecha,1
segexp,dfecharec,Fecha Recordatorio,1,,fecha,
segexp,dfecharesolucion,Fecha Resolución,0,,fecha,
segexp,dfechase,Fecha Señalamiento,1,,fecha,
segexp,dfechaven,Fecha Vencimiento,1,,fecha,
segexp,diasnotificacion,diasnotificacion,1,,,
segexp,emailenaltas,Correo electrónico en Altas,1,,,
segexp,estado,Estado Enero,1,,,
segexp,estado10,Estado Octubre,1,,,
segexp,estado11,Estado Noviembre,1,,,
segexp,estado12,Estado Diciembre,1,,,
segexp,estado2,Estado Febrero,1,,,
segexp,estado3,Estado Marzo,1,,,
segexp,estado4,Estado Abril,1,,,
segexp,estado5,Estado Mayo,1,,,
segexp,estado6,Estado Junio,1,,,
segexp,estado7,Estado Julio,1,,,
segexp,estado8,Estado Agosto,1,,,
segexp,estado9,Estado Septiembre,1,,,
segexp,expediente,Núm Expediente,0,,,
segexp,facturable,Cobrar,0,0,sino,
segexp,facturado,Facturado,1,0,,
segexp,fase,Fase,0,,,0
segexp,fasehisexp,Fase Historial,1,,,0
segexp,faseproc,Fase del Procedimiento,0,,,
segexp,fcambio,fcambio,1,,,
segexp,fcampolibre10,Campo Libre 10,1,,,
segexp,fcampolibre6,Campo Libre 6,1,,,
segexp,fcampolibre7,Campo Libre 7,1,,,
segexp,fcampolibre8,Campo Libre 8,1,,,
segexp,fcampolibre9,Campo Libre 9,1,,,
