idfiltro,idtipogestor,nombre,imagen,texto,usarForm,consultaSql,tipoFiltro,campo,winform,webpage,dinamico,subTipo,orden,tabla,grupo,descripcion,campoVisualizacion,usarEtiquetasIni,desglosable,nivelFiltro,otroscampos,valorDefecto,verFiltroDefecto,partesqlfiltro,filtroDataTable,disponible
4386,60,Número,,Número,,,0,numfactura,,,,3,3,,,,,,,0,,,1,,,1
4387,60,Pagado,,Pagado,,frapagada = 1,0,frapagada,,,,0,4,,EstadoPago,,quitarParaMostrar,,,0,,,1,,,1
4388,60,No Pagado,,No Pagado,,frapagada = 0,0,frapagada,,,,0,5,,EstadoPago,,quitarParaMostrar,,,0,,,1,,,1
4390,60,NIF,,NIF,,,0,snifcli,,,,1,7,,,,,,,0,,,1,,,1
4391,60,Documento,,Documento,,,0,documento,,,,1,8,,,,,,,0,,,1,,,1
4392,60,Fecha,,Fecha Registro,,,2,fecha,,,,0,1,,,,,,,0,,,1,,,1
4393,60,Fecha Documento,,Fecha Documento,,,2,fechadocumento,,,,0,2,,,,,,,0,,,1,,,1
4396,60,Total,,Total,,,0,total,,,,3,100,,,,,,,0,,,1,,,1
4397,31,fechaalta,,Fecha Alta,0,,2,fechaalta,,,0,0,50,0,,,bvermodollamada,,,0,,,1,,,1
4398,31,fechaBaja,,Fecha Baja,0,,2,fechaBaja,,,0,0,50,0,,,bvermodollamada,,,0,,,0,,,1
4399,31,fechaseguimiento,,Fecha Seguimiento,0,,2,fechaseguimiento,,,0,0,50,0,,,bvermodollamada,,,0,,,0,,,1
4400,31,fechaseguimiento,,Fecha Seguimiento,0,,0,fechaseguimiento,,,0,6,50,0,,,bvermodollamada,,,0,,,0,,,1
4401,30,fechaalta,,Fecha Alta,0,,2,fechaalta,,,0,0,50,0,,,bvermodollamada,,,0,,,1,,,1
4402,30,fechaBaja,,Fecha Baja,0,,2,fechaBaja,,,0,0,50,0,,,bvermodollamada,,,0,,,0,,,1
4403,30,fechaseguimiento,,Fecha Seguimiento,0,,2,fechaseguimiento,,,0,0,50,0,,,bvermodollamada,,,0,,,0,,,1
4404,30,fechaseguimiento,,Fecha Seguimiento,0,,0,fechaseguimiento,,,0,6,50,0,,,bvermodollamada,,,0,,,0,,,1
4405,35,fechaalta,,Fecha Alta,0,,2,fechaalta,,,0,0,50,0,,,bvermodollamada,,,0,,,1,,,1
4406,35,fechaBaja,,Fecha Baja,0,,2,fechaBaja,,,0,0,50,0,,,bvermodollamada,,,0,,,0,,,1
4407,35,fechaseguimiento,,Fecha Seguimiento,0,,2,fechaseguimiento,,,0,0,50,0,,,bvermodollamada,,,0,,,0,,,1
4408,35,fechaseguimiento,,Fecha Seguimiento,0,,0,fechaseguimiento,,,0,6,50,0,,,bvermodollamada,,,0,,,0,,,1
4409,38,fechaalta,,Fecha Alta,0,,2,fechaalta,,,0,0,50,0,,,bvermodollamada,,,0,,,1,,,1
4410,38,fechaBaja,,Fecha Baja,0,,2,fechaBaja,,,0,0,50,0,,,bvermodollamada,,,0,,,0,,,1
4411,38,fechaseguimiento,,Fecha Seguimiento,0,,2,fechaseguimiento,,,0,0,50,0,,,bvermodollamada,,,0,,,0,,,1
4412,38,fechaseguimiento,,Fecha Seguimiento,0,,0,fechaseguimiento,,,0,6,50,0,,,bvermodollamada,,,0,,,0,,,1
4413,39,fechaalta,,Fecha Alta,0,,2,fechaalta,,,0,0,50,0,,,bvermodollamada,,,0,,,1,,,1
4414,39,fechaBaja,,Fecha Baja,0,,2,fechaBaja,,,0,0,50,0,,,bvermodollamada,,,0,,,0,,,1
4415,39,fechaseguimiento,,Fecha Seguimiento,0,,2,fechaseguimiento,,,0,0,50,0,,,bvermodollamada,,,0,,,0,,,1
4416,39,fechaseguimiento,,Fecha Seguimiento,0,,0,fechaseguimiento,,,0,6,50,0,,,bvermodollamada,,,0,,,0,,,1
4417,41,fechaalta,,Fecha Alta,0,,2,fechaalta,,,0,0,50,0,,,bvermodollamada,,,0,,,1,,,1
4418,41,fechaBaja,,Fecha Baja,0,,2,fechaBaja,,,0,0,50,0,,,bvermodollamada,,,0,,,0,,,1
4419,41,fechaseguimiento,,Fecha Seguimiento,0,,2,fechaseguimiento,,,0,0,50,0,,,bvermodollamada,,,0,,,0,,,1
4420,41,fechaseguimiento,,Fecha Seguimiento,0,,0,fechaseguimiento,,,0,6,50,0,,,bvermodollamada,,,0,,,0,,,1
4421,42,fechaalta,,Fecha Alta,0,,2,fechaalta,,,0,0,50,0,,,bvermodollamada,,,0,,,1,,,1
4422,42,fechaBaja,,Fecha Baja,0,,2,fechaBaja,,,0,0,50,0,,,bvermodollamada,,,0,,,0,,,1
4423,42,fechaseguimiento,,Fecha Seguimiento,0,,2,fechaseguimiento,,,0,0,50,0,,,bvermodollamada,,,0,,,0,,,1
4424,42,fechaseguimiento,,Fecha Seguimiento,0,,0,fechaseguimiento,,,0,6,50,0,,,bvermodollamada,,,0,,,0,,,1
4425,44,fechaalta,,Fecha Alta,0,,2,fechaalta,,,0,0,50,0,,,bvermodollamada,,,0,,,1,,,1
4426,44,fechaBaja,,Fecha Baja,0,,2,fechaBaja,,,0,0,50,0,,,bvermodollamada,,,0,,,0,,,1
4427,44,fechaseguimiento,,Fecha Seguimiento,0,,2,fechaseguimiento,,,0,0,50,0,,,bvermodollamada,,,0,,,0,,,1
4428,44,fechaseguimiento,,Fecha Seguimiento,0,,0,fechaseguimiento,,,0,6,50,0,,,bvermodollamada,,,0,,,0,,,1
4429,45,fechaalta,,Fecha Alta,0,,2,fechaalta,,,0,0,50,0,,,bvermodollamada,,,0,,,1,,,1
4430,45,fechaBaja,,Fecha Baja,0,,2,fechaBaja,,,0,0,50,0,,,bvermodollamada,,,0,,,0,,,1
4431,45,fechaseguimiento,,Fecha Seguimiento,0,,2,fechaseguimiento,,,0,0,50,0,,,bvermodollamada,,,0,,,0,,,1
4432,45,fechaseguimiento,,Fecha Seguimiento,0,,0,fechaseguimiento,,,0,6,50,0,,,bvermodollamada,,,0,,,0,,,1
4433,46,fechaalta,,Fecha Alta,0,,2,fechaalta,,,0,0,50,0,,,bvermodollamada,,,0,,,1,,,1
4434,46,fechaBaja,,Fecha Baja,0,,2,fechaBaja,,,0,0,50,0,,,bvermodollamada,,,0,,,0,,,1
4435,46,fechaseguimiento,,Fecha Seguimiento,0,,2,fechaseguimiento,,,0,0,50,0,,,bvermodollamada,,,0,,,0,,,1
4436,46,fechaseguimiento,,Fecha Seguimiento,0,,0,fechaseguimiento,,,0,6,50,0,,,bvermodollamada,,,0,,,0,,,1
4437,47,fechaalta,,Fecha Alta,0,,2,fechaalta,,,0,0,50,0,,,bvermodollamada,,,0,,,1,,,1
4438,47,fechaBaja,,Fecha Baja,0,,2,fechaBaja,,,0,0,50,0,,,bvermodollamada,,,0,,,0,,,1
4439,47,fechaseguimiento,,Fecha Seguimiento,0,,2,fechaseguimiento,,,0,0,50,0,,,bvermodollamada,,,0,,,0,,,1
4440,47,fechaseguimiento,,Fecha Seguimiento,0,,0,fechaseguimiento,,,0,6,50,0,,,bvermodollamada,,,0,,,0,,,1
4441,43,fechaalta,,Fecha Alta,0,,2,fechaalta,,,0,0,50,0,,,bvermodollamada,,,0,,,1,,,1
4442,43,fechaBaja,,Fecha Baja,0,,2,fechaBaja,,,0,0,50,0,,,bvermodollamada,,,0,,,0,,,1
4443,43,fechaseguimiento,,Fecha Seguimiento,0,,2,fechaseguimiento,,,0,0,50,0,,,bvermodollamada,,,0,,,0,,,1
4444,43,fechaseguimiento,,Fecha Seguimiento,0,,0,fechaseguimiento,,,0,6,50,0,,,bvermodollamada,,,0,,,0,,,1
4445,56,fechaalta,,Fecha Alta,0,,2,fechaalta,,,0,0,50,0,,,bvermodollamada,,,0,,,0,,,1
4446,56,fechaBaja,,Fecha Baja,0,,2,fechaBaja,,,0,0,50,0,,,bvermodollamada,,,0,,,0,,,1
4447,56,fechaseguimiento,,Fecha Seguimiento,0,,2,fechaseguimiento,,,0,0,50,0,,,bvermodollamada,,,0,,,0,,,1
4448,56,fechaseguimiento,,Fecha Seguimiento,0,,0,fechaseguimiento,,,0,6,50,0,,,bvermodollamada,,,0,,,0,,,1
4449,32,dfechaalta,,Fecha Alta,0,,2,dfechaalta,,,0,0,50,0,,,bvermodollamada,,,0,,,1,,,1
4450,32,dfechacierre,,Fecha Cierre,0,,2,dfechacierre,,,0,0,50,0,,,bvermodollamada,,,0,,,0,,,1
4451,32,fechaseguimiento,,Fecha Seguimiento,0,,2,fechaseguimiento,,,0,0,50,0,,,bvermodollamada,,,0,,,0,,,1
4452,32,fechaseguimiento,,Fecha Seguimiento,0,,0,fechaseguimiento,,,0,6,50,0,,,bvermodollamada,,,0,,,0,,,1
4455,61,fechagasing,,Fecha Alta,0,,2,fechagasing,,,0,0,,0,,,,0,,0,,,1,,,1
4456,61,fecha,,Fecha Vencimiento,0,,2,fecha,,,0,0,,0,,,,0,,0,,,1,,,1
4457,61,fecharealizada,,Fecha Pago,0,,2,fecharealizada,,,0,0,,0,,,,0,,0,,,1,,,1
4458,61,Nombre,,Nombre,0,,0,nombrecli,,,0,1,1,0,,Nombre,,0,,0,,,1,,,1
4459,61,Concepto,,Concepto,0,,0,concepto,,,0,1,1,0,,Concepto,,0,,0,,,1,,,1
4460,61,Forma de Pago,,Forma de Pago,0,,0,formapago,,,0,1,1,0,,Forma de Pago,,0,,0,,,1,,,1
4461,61,Núm. Documento,,Núm. Documento,0,,0,documento,,,0,1,7,0,,Núm. Documento,,0,,0,,,1,,,1
4462,61,Núm. Factura,,Núm. Factura,0,,0,inumfact,,,0,1,7,0,,Número Factura,,0,,0,,,1,,,1
4463,49,TipoFactura,,Tipo Factura,,,0,idTipoFactura,,,,2,16,,,,,,,0,,,0,,,1
4468,2,inumpagos,,Núm. Cobros,0,,0,inumpagos,,,0,3,11,0,,Importe Cierre,,0,,0,,,0,,,1
4469,40,Tipo Actuación,,Tipo Actuación,0,,0,tipo,,,0,1,122,0,,,,0,,0,,,0,,,1
4470,40,Expediente,,ExpTitulo2,0,"select inumexp, expediente, descripcion, valor, 0 as marca, iyear  from (select inumexp, expediente, descripcion, CONVERT(VARCHAR(50),inumexp*cast(10000 as bigint)+iyear) as valor , iyear  
		from [[instancia]advabousu[empresa]].dbo.expedien) t",0,idexp,,,0,2,123,0,,,bVerExpedientes,1,,0,,,0,,,1
4471,1,Trabajador Expediente,,Trabajador Expediente,0,"select icodcli, tipobd, snombrecli, codigo, estadoCli from [[instancia]AdvAboUsu[empresa]].dbo.clientes where tipobd = 1",0,codclitrabajador,,,0,2,100,0,,,bVerExpedientes,0,,0,,,0,,,1
4472,1,No Leído,green_check.png,Actu. No Leídas,,"ISNULL(leido,0) = 0",0,leido,,,0,0,143,0,actuleida,Actuación No Leída,bVerLeidoSeg,0,,0,,,0,,,1
4473,1,estadoCita,,Estado,0,"select descripcion, activo, orden from [[instancia]advabousu[empresa]].dbo.[estadosCita]  
	where activo = 1 order by orden",0,idestadocita,,,0,2,13,0,,Estado Cita,,0,,0,,,0,,,1
4474,40,TipoExpedientes,,TipExpTitulo2,0,"select codigo, tipoexp from [[instancia]advabousu[empresa]].dbo.tipoexp",0,itipoexp,,,0,2,9,0,,Tipo Expedientes,,1,,0,,,1,,,1
4476,22,Estado Factura,,Estado Factura,0,,0,estadoFact,,,0,1,0,0,,Estado Factura,visualizacion:700027|1400|-0,0,,0,,,0,,,1
4477,49,Estado Factura,,Estado Factura,0,,0,estadoFact,,,0,1,0,0,,Estado Factura,visualizacion:700027|1402|-0,0,,0,,,0,,,1
4478,40,Proveedor,,Proveedor,0,"select icodcli, snombrecli, tipobd from [[instancia]advabousu[empresa]].dbo.clientes where tipobd=9",0,"ISNULL(icodprov, 0)",,,0,2,9,0,,Proveedor,,0,,0,,,0,,,1
4479,28,fechaseguimiento,,Fecha Seguimiento,0,,2,fechaseguimiento,,,0,0,,0,,Fecha Seguimiento,bvermodollamada,0,,0,,,0,,,1
4480,17,fechaaltapaciente,,Fecha Alta Paciente,0,,2,fechaaltapaciente,,,0,0,,0,,Fecha Alta Paciente,,0,,0,,,0,,,1
4481,17,fechaaltapaciente,,Fecha Alta Paciente,,,0,fechaaltapaciente,,,,6,100,,,Fecha Alta Paciente,,0,,0,,,0,,,1
4527,17,1,,Campo de perfil 1,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4528,17,2,,Campo de perfil 2,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4529,17,3,,Campo de perfil 3,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4530,17,4,,Campo de perfil 4,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4531,17,5,,Campo de perfil 5,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4532,17,6,,Campo de perfil 6,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4533,17,7,,Campo de perfil 7,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4534,17,8,,Campo de perfil 8,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4535,17,9,,Campo de perfil 9,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4536,17,10,,Campo de perfil 10,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4537,17,11,,Campo de perfil 11,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4538,17,12,,Campo de perfil 12,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4539,17,13,,Campo de perfil 13,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4540,17,14,,Campo de perfil 14,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4541,17,15,,Campo de perfil 15,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4542,17,16,,Campo de perfil 16,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4543,17,17,,Campo de perfil 17,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4544,17,18,,Campo de perfil 18,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4545,17,19,,Campo de perfil 19,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4546,17,20,,Campo de perfil 20,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4547,17,21,,Campo de perfil 21,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4548,17,22,,Campo de perfil 22,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4549,17,23,,Campo de perfil 23,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4550,17,24,,Campo de perfil 24,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4551,17,25,,Campo de perfil 25,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4552,17,26,,Campo de perfil 26,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4553,17,27,,Campo de perfil 27,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4554,17,28,,Campo de perfil 28,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4555,17,29,,Campo de perfil 29,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4556,17,30,,Campo de perfil 30,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4557,17,31,,Campo de perfil 31,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4558,17,32,,Campo de perfil 32,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4559,17,33,,Campo de perfil 33,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4560,17,34,,Campo de perfil 34,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4561,17,35,,Campo de perfil 35,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4562,17,36,,Campo de perfil 36,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4563,17,37,,Campo de perfil 37,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4564,17,38,,Campo de perfil 38,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4565,17,39,,Campo de perfil 39,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4566,17,40,,Campo de perfil 40,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4567,17,41,,Campo de perfil 41,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4568,17,42,,Campo de perfil 42,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4569,17,43,,Campo de perfil 43,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4570,17,44,,Campo de perfil 44,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4571,17,45,,Campo de perfil 45,0,,0,,,,0,0,,0,Perfil,,,0,,0,,,0,,,1
4572,1,Tipo Oportunidad,,OporTipo,0,select distinct tipo from oporcli where (tipo is not null and tipo != '),0,stipoopor,,,0,1,22,0,,Tipo Oportunidad,bvercontroloportunidad,1,,0,,,0,,,1
4573,1,Fuente Oportunidad,,OporFuente,0,,0,fuenteopor,,,0,1,23,0,,Fuente Oportunidad,bvercontroloportunidad,1,,0,,,0,,,1
4574,1,Usuario Oportunidad,,OporUsu,0,,0,usuopor,,,0,1,24,0,,Usuario Oportunidad,bvercontroloportunidad,1,,0,,,0,,,1
4575,1,Etapa Oportunidad,,OporEtapa,0,,0,etapaopor,,,0,1,25,0,,Etapa Oportunidad,bvercontroloportunidad,1,,0,,,0,,,1
4576,2,centro,,CentrosSingular,0,"select id, sdescripcion from centrospredef",0,idcentro,,,0,2,,0,,Centro,bvercentros,1,,0,,,0,,,1
4577,52,Centro,,CentrosSingular,0,"select id, sdescripcion from centrospredef",0,idcentro,,,0,2,,0,,Centro,bvercentros,1,,0,,,0,,,1
4578,3,Modelos,,Modelos,0,,0,todosmodelos,,,0,12,142,0,,Modelos,ContabilidadPlanGeneral[OR]bMostarModelosAEATFactu,1,,0,,,0,,,1
4579,48,Ref. Propia,,Ref. Propia,0,,0,srefabogado,,,0,1,23,0,,Ref. Propia,bverrefpropia,0,,0,,,0,,,1
4580,6,Modelos,,Modelos,0,,0,TodosModelos,,,0,12,142,0,,Modelos,ContabilidadPlanGeneral[OR]bMostarModelosAEATFactu,1,,0,,,0,,,1
4587,50,descripciontarea,,Trabajo,0,TAR.descripcion AS descripcionTarea,0,descripciontarea,,,0,1,130,0,,Descripción de Tarea,bVerTareasSubtareas,0,,0,,,0,,,1
4588,32,% IVA/IGIC,,% IVA/IGIC,0,,0,porcentajeIva,,,0,1,154,0,,,bverContAut,0,,0,,,0,,,1
4589,32,% IRPF,,% IRPF,0,,0,porcentajeIrpf,,,0,1,154,0,,,bverContAut,0,,0,,,0,,,1
4590,32,Cta. Contable IVA/IGIC,,Cta. Contable IVA/IGIC,0,,0,ctaiva,,,0,1,154,0,,,bVerContabilidad[AND]bverContPGC,0,,0,,,0,,,1
4591,32,Cta. Contable IRPF,,Cta. Contable IRPF,0,,0,ctairpf,,,0,1,154,0,,,bVerContabilidad[AND]bverContPGC,0,,0,,,0,,,1
4592,31,% IVA/IGIC,,% IVA/IGIC,0,,0,porcentajeIva,,,0,1,154,0,,,bverContAut,0,,0,,,0,,,1
4593,31,% IRPF,,% IRPF,0,,0,porcentajeIrpf,,,0,1,154,0,,,bverContAut,0,,0,,,0,,,1
4594,31,Cta. Contable IVA/IGIC,,Cta. Contable IVA/IGIC,0,,0,ctaiva,,,0,1,154,0,,,bVerContabilidad[AND]bverContPGC,0,,0,,,0,,,1
4595,31,Cta. Contable IRPF,,Cta. Contable IRPF,0,,0,ctairpf,,,0,1,154,0,,,bVerContabilidad[AND]bverContPGC,0,,0,,,0,,,1
4596,30,% IVA/IGIC,,% IVA/IGIC,0,,0,porcentajeIva,,,0,1,154,0,,,bverContAut,0,,0,,,0,,,1
4597,30,% IRPF,,% IRPF,0,,0,porcentajeIrpf,,,0,1,154,0,,,bverContAut,0,,0,,,0,,,1
4598,30,Cta. Contable IVA/IGIC,,Cta. Contable IVA/IGIC,0,,0,ctaiva,,,0,1,154,0,,,bVerContabilidad[AND]bverContPGC,0,,0,,,0,,,1
4599,30,Cta. Contable IRPF,,Cta. Contable IRPF,0,,0,ctairpf,,,0,1,154,0,,,bVerContabilidad[AND]bverContPGC,0,,0,,,0,,,1
4600,41,% IVA/IGIC,,% IVA/IGIC,0,,0,porcentajeIva,,,0,1,154,0,,,bverContAut,0,,0,,,0,,,1
4601,41,% IRPF,,% IRPF,0,,0,porcentajeIrpf,,,0,1,154,0,,,bverContAut,0,,0,,,0,,,1
4602,41,Cta. Contable IVA/IGIC,,Cta. Contable IVA/IGIC,0,,0,ctaiva,,,0,1,154,0,,,bVerContabilidad[AND]bverContPGC,0,,0,,,0,,,1
4603,41,Cta. Contable IRPF,,Cta. Contable IRPF,0,,0,ctairpf,,,0,1,154,0,,,bVerContabilidad[AND]bverContPGC,0,,0,,,0,,,1
4604,42,% IVA/IGIC,,% IVA/IGIC,0,,0,porcentajeIva,,,0,1,154,0,,,bverContAut,0,,0,,,0,,,1
4605,42,% IRPF,,% IRPF,0,,0,porcentajeIrpf,,,0,1,154,0,,,bverContAut,0,,0,,,0,,,1
4606,42,Cta. Contable IVA/IGIC,,Cta. Contable IVA/IGIC,0,,0,ctaiva,,,0,1,154,0,,,bVerContabilidad[AND]bverContPGC[AND]bcuenotros,0,,0,,,0,,,1
4607,42,Cta. Contable IRPF,,Cta. Contable IRPF,0,,0,ctairpf,,,0,1,154,0,,,bVerContabilidad[AND]bverContPGC[AND]bcuenotros,0,,0,,,0,,,1
4608,38,% IVA/IGIC,,% IVA/IGIC,0,,0,porcentajeIva,,,0,1,154,0,,,bverContAut,0,,0,,,0,,,1
4609,38,% IRPF,,% IRPF,0,,0,porcentajeIrpf,,,0,1,154,0,,,bverContAut,0,,0,,,0,,,1
4610,38,Cta. Contable IVA/IGIC,,Cta. Contable IVA/IGIC,0,,0,ctaiva,,,0,1,154,0,,,bVerContabilidad[AND]bverContPGC,0,,0,,,0,,,1
4611,38,Cta. Contable IRPF,,Cta. Contable IRPF,0,,0,ctairpf,,,0,1,154,0,,,bVerContabilidad[AND]bverContPGC,0,,0,,,0,,,1
4612,39,% IVA/IGIC,,% IVA/IGIC,0,,0,porcentajeIva,,,0,1,154,0,,,bverContAut,0,,0,,,0,,,1
4613,39,% IRPF,,% IRPF,0,,0,porcentajeIrpf,,,0,1,154,0,,,bverContAut,0,,0,,,0,,,1
4614,39,Cta. Contable IVA/IGIC,,Cta. Contable IVA/IGIC,0,,0,ctaiva,,,0,1,154,0,,,bVerContabilidad[AND]bverContPGC,0,,0,,,0,,,1
4615,39,Cta. Contable IRPF,,Cta. Contable IRPF,0,,0,ctairpf,,,0,1,154,0,,,bVerContabilidad[AND]bverContPGC,0,,0,,,0,,,1
4616,44,% IVA/IGIC,,% IVA/IGIC,0,,0,porcentajeIva,,,0,1,154,0,,,bverContAut,0,,0,,,0,,,1
4617,44,% IRPF,,% IRPF,0,,0,porcentajeIrpf,,,0,1,154,0,,,bverContAut,0,,0,,,0,,,1
4618,44,Cta. Contable IVA/IGIC,,Cta. Contable IVA/IGIC,0,,0,ctaiva,,,0,1,154,0,,,bVerContabilidad[AND]bverContPGC,0,,0,,,0,,,1
4619,44,Cta. Contable IRPF,,Cta. Contable IRPF,0,,0,ctairpf,,,0,1,154,0,,,bVerContabilidad[AND]bverContPGC,0,,0,,,0,,,1
4620,47,% IVA/IGIC,,% IVA/IGIC,0,,0,porcentajeIva,,,0,1,154,0,,,bverContAut,0,,0,,,0,,,1
4621,47,% IRPF,,% IRPF,0,,0,porcentajeIrpf,,,0,1,154,0,,,bverContAut,0,,0,,,0,,,1
4622,47,Cta. Contable IVA/IGIC,,Cta. Contable IVA/IGIC,0,,0,ctaiva,,,0,1,154,0,,,bVerContabilidad[AND]bverContPGC,0,,0,,,0,,,1
4623,47,Cta. Contable IRPF,,Cta. Contable IRPF,0,,0,ctairpf,,,0,1,154,0,,,bVerContabilidad[AND]bverContPGC,0,,0,,,0,,,1
4624,43,% IVA/IGIC,,% IVA/IGIC,0,,0,porcentajeIva,,,0,1,154,0,,,bverContAut,0,,0,,,0,,,1
4625,43,% IRPF,,% IRPF,0,,0,porcentajeIrpf,,,0,1,154,0,,,bverContAut,0,,0,,,0,,,1
4626,43,Cta. Contable IVA/IGIC,,Cta. Contable IVA/IGIC,0,,0,ctaiva,,,0,1,154,0,,,bVerContabilidad[AND]bverContPGC,0,,0,,,0,,,1
4627,43,Cta. Contable IRPF,,Cta. Contable IRPF,0,,0,ctairpf,,,0,1,154,0,,,bVerContabilidad[AND]bverContPGC,0,,0,,,0,,,1
4628,35,% IVA/IGIC,,% IVA/IGIC,0,,0,porcentajeIva,,,0,1,154,0,,,bverContAut,0,,0,,,0,,,1
4629,35,% IRPF,,% IRPF,0,,0,porcentajeIrpf,,,0,1,154,0,,,bverContAut,0,,0,,,0,,,1
4630,35,Cta. Contable IVA/IGIC,,Cta. Contable IVA/IGIC,0,,0,ctaiva,,,0,1,154,0,,,bVerContabilidad[AND]bverContPGC,0,,0,,,0,,,1
4631,35,Cta. Contable IRPF,,Cta. Contable IRPF,0,,0,ctairpf,,,0,1,154,0,,,bVerContabilidad[AND]bverContPGC,0,,0,,,0,,,1
4632,45,% IVA/IGIC,,% IVA/IGIC,0,,0,porcentajeIva,,,0,1,154,0,,,bverContAut,0,,0,,,0,,,1
4633,45,% IRPF,,% IRPF,0,,0,porcentajeIrpf,,,0,1,154,0,,,bverContAut,0,,0,,,0,,,1
4634,45,Cta. Contable IVA/IGIC,,Cta. Contable IVA/IGIC,0,,0,ctaiva,,,0,1,154,0,,,bVerContabilidad[AND]bverContPGC,0,,0,,,0,,,1
4635,45,Cta. Contable IRPF,,Cta. Contable IRPF,0,,0,ctairpf,,,0,1,154,0,,,bVerContabilidad[AND]bverContPGC,0,,0,,,0,,,1
4636,46,% IVA/IGIC,,% IVA/IGIC,0,,0,porcentajeIva,,,0,1,154,0,,,bverContAut,0,,0,,,0,,,1
4637,46,% IRPF,,% IRPF,0,,0,porcentajeIrpf,,,0,1,154,0,,,bverContAut,0,,0,,,0,,,1
4638,46,Cta. Contable IVA/IGIC,,Cta. Contable IVA/IGIC,0,,0,ctaiva,,,0,1,154,0,,,bVerContabilidad[AND]bverContPGC,0,,0,,,0,,,1
4639,46,Cta. Contable IRPF,,Cta. Contable IRPF,0,,0,ctairpf,,,0,1,154,0,,,bVerContabilidad[AND]bverContPGC,0,,0,,,0,,,1
4640,1,Pagador,,Pagador,0,,0,Pagador,,,0,1,25,0,,,bMostrarGestionTarifas[AND]bMostrarCampoTarifasActuacion,0,,0,,,0,,,1
4641,1,Núm. Volante,,Núm. Volante,0,,0,numvolante,,,0,1,25,0,,,bMostrarGestionTarifas,1,,0,,,0,,,1
4642,1,Tarea/Subtarea,,TareaSg,0,,0,nombretarea,,,0,1,22,0,,,bVerAtencionCliente,1,,0,,,0,,,1
4643,1,Tarea Padre,,Tarea,0,,0,nombretareapadre,,,0,1,22,0,,,bVerTareasSubtareas,0,,0,,,0,,,1
4644,1,Etapa Tarea/Subtarea,,TareaEtapa,0,,0,etapatarea,,,0,1,22,0,,,bVerAtencionCliente,1,,0,,,0,,,1
4645,1,Tipo Tarea/Subtarea,,TareaTipo,0,,0,tipotarea,,,0,1,22,0,,,bVerAtencionCliente,1,,0,,,0,,,1
