idfiltro,columnas,campoId,consultaSql,CampoBusqueda,NombreBusqueda,UsarTablaComun,UsarCodigo,incluirFiltro,consultaTablaAparte,respetarOrden,campoTexto
5061,Código|icodsubusu|100;Nombre|nombre|300,nombre,"select  icodsubusu, nombre from subusu",nombre,Usuario Ficha,0,1,0,,,
5065,Código|codigo|100;Nombre|snombrecli|300,icodcli,"select icodcli, tipobd, snombrecli, codigo from [[instancia]advabousu[empresa]].dbo.clientes",snombrecli,Clientes,0,0,1,,,
5067,Código|icodsubusu|100;Nombre|nombre|300,icodsubusu,"select  icodsubusu, nombre, estadocli, 0 as MARCA  from(
select icodsubusu, nombre, estadocli from [[instancia]advabousu[empresa]].dbo.subusu  
left join [[instancia]advabousu[empresa]].dbo.clientes c on subusu.icodsubusu = c.codsubusu and c.tipobd = 1
union all
select 0 as icodsubusu, 'DESPACHO' as nombre, 'Alta' as estadocli) T",nombre,Nombre,0,0,1,,,
5091,Valor|valor|300,valor,"SELECT id, tabla, campo, valor FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla like 'Trabajos' AND campo like 'facturable' ORDER BY id",valor,Valor,0,1,0,,True,
5093,Titulo|snombrecli|300,icodcli,"select icodcli, tipobd, snombrecli, codigo, estadocli from [[instancia]advabousu[empresa]].dbo.clientes where tipobd = 15",snombrecli,Titulo,0,0,0,,,
5094,Tipo Inmueble|valor|400,valor,"SELECT valor,tabla,campo FROM  combovalores WHERE tabla LIKE 'Clientes' AND campo LIKE 'TipoInmueble'",valor,Tipo Inmueble,1,1,0,,,
5095,Operacion|valor|400,valor,"SELECT valor,tabla,campo FROM  combovalores WHERE tabla LIKE 'Clientes' AND campo LIKE 'Operacion'",valor,Operacion,1,1,0,,,
5097,EstadoInmueble|valor|400,valor,SELECT valor FROM combovalores WHERE tabla like 'clientes' AND campo like 'EstadoInmueble',valor,EstadoInmueble,1,1,0,,,
5099,Código|id|100;Nombre|nombre|300,nombre,"SELECT id,nombre FROM provincias",nombre,Nombre,1,1,0,,,
5100,Código|icodsubusu|100;Nombre|nombre|300,icodsubusu,"select  icodsubusu, nombre, estadocli, 0 as MARCA  from(
select icodsubusu, nombre, estadocli from [[instancia]advabousu[empresa]].dbo.subusu  
left join [[instancia]advabousu[empresa]].dbo.clientes c on subusu.icodsubusu = c.codsubusu and c.tipobd = 1
union all
select 0 as icodsubusu, 'DESPACHO' as nombre, 'Alta' as estadocli) T",icodsubusu,Usuario,0,0,1,,,
5106,Etapa|valor|200,valor,"SELECT valor, tabla, campo, orden FROM [[instancia]advabocom].dbo.combovalores WHERE tabla = 'tareas' AND campo = 'etapa' order by campo, orden",Etapa,Etapa,1,1,,,,
5108,Valor|valor|200,valor,"SELECT valor, tabla, campo, orden FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla = 'Trabajos' AND campo = 'facturable' order by campo, orden",valor,Valor,1,1,,,,
5109,Código|codigo|100;Nombre|snombrecli|300,icodcli,"select icodcli, snombrecli, tipobd, codigo, estadoCli from [[instancia]advabousu[empresa]].dbo.clientes where tipobd = 0",snombrecli,Nombre,0,0,1,,,
5112,Código|icodsubusu|100;Nombre|nombre|300,icodsubusu,"select  icodsubusu, nombre, estadocli, 0 as MARCA  from(
select icodsubusu, nombre, estadocli from [[instancia]advabousu[empresa]].dbo.subusu  
left join [[instancia]advabousu[empresa]].dbo.clientes c on subusu.icodsubusu = c.codsubusu and c.tipobd = 1
union all
select 0 as icodsubusu, 'DESPACHO' as nombre, 'Alta' as estadocli) T",nombre,Nombre,0,0,1,,,
5120,Número|expediente|100;Descripción|descripcion|300;Año|iyear|100,idexp,"select inumexp, expediente, descripcion, idexp, 0 as marca, iyear from (select inumexp, expediente, descripcion, convert(varchar(50), inumexp) + '&' + convert(varchar(50), iyear) as idexp, iyear
from [[instancia]advabousu[empresa]].dbo.expedien) E",descripcion,Descripción,0,1,0,,,
5135,Estado|estado|300,estado,"SELECT estado FROM (VALUES ('No Necesario') , ('Firma Pendiente'), ('Firmado')) AS Estados(estado)",estado,estado,0,1,0,,,
5138,código|codigo|100;nombre|snombrecli|300,icodcli,"select icodcli, tipobd, snombrecli, codigo, estadocli from [[instancia]advabousu[empresa]].dbo.clientes where tipobd = 3 ",snombrecli|clientes,nombre|código,0,1,1,,,
5141,Código|icodsubusu|100;Nombre|nombre|300,nombre,"select  icodsubusu, nombre, estadocli, 0 as MARCA  from(  select icodsubusu, nombre, estadocli from [[instancia]advabousu[empresa]].dbo.subusu    left join [[instancia]advabousu[empresa]].dbo.clientes c on subusu.icodsubusu = c.codsubusu and c.tipobd = 1  union all  select 0 as icodsubusu, '/**ususupervisor**/' as nombre, 'Alta' as estadocli) T",Nombre,nombre,0,1,1,,,
5142,Estado|estado|400,estadoLOPD,"select estadoLOPD, estado, 0 as MARCA from
		(select 0 as estadoLOPD, 'Pendiente' as estado
		union all 
		select 1 as estadoLOPD, 'Firmada' as estado) T",estado,Estado,0,0,0,,,
5143,Estado|estado|400,estadoLOPD,"select estadoLOPD, estado, 0 as MARCA from
		(select 0 as estadoLOPD, 'Pendiente' as estado
		union all 
		select 1 as estadoLOPD, 'Firmada' as estado) T",estado,Estado,0,0,0,,,
5157,Código|icodsubusu|100;Nombre|nombre|300,nombre,"select icodsubusu, nombre from [[instancia]advabousu[empresa]].dbo.subusu",Nombre,nombre,0,1,0,,,
5165,código|codigo|100;nombre|snombrecli|300,icodcli,"select icodcli, tipobd, snombrecli, codigo, estadocli from [[instancia]advabousu[empresa]].dbo.clientes where tipobd = 0",snombrecli|codigo,nombre|código,0,0,1,"((Select count(*) from exclipro ex where convert(varchar(50), ex.inumexp) + '&' + convert(varchar(50), ex.iyear) = idexp and ex.icodcli in ({0}))>0)",,
5166,Especialidad|valor|300,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'segodont' AND campo LIKE 'tipoespecialidad' order by valor",valor,Especialidad,0,1,0,,,
5167,Especialidad|valor|300,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'segodont' AND campo LIKE 'tipoespecialidad' order by valor",valor,Especialidad,0,1,0,,,
5171,Especialidad|valor|300,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'segodont' AND campo LIKE 'tipoespecialidad' order by valor",valor,Especialidad,0,1,0,,,
5181,Valor|valor|200,codigo,"SELECT valor, codigo  FROM (SELECT 'Sí Consiente', 1 UNION SELECT 'No Consiente', 0) AS Valores(valor, codigo)",valor,Valor,1,1,0,,,
5182,Valor|valor|200,codigo,"SELECT valor, codigo  FROM (SELECT 'Sí Consiente', 1 UNION SELECT 'No Consiente', 0) AS Valores(valor, codigo)",valor,Valor,1,1,0,,,
5183,Valor|valor|200,codigo,"SELECT valor, codigo  FROM (SELECT 'Sí Consiente', 1 UNION SELECT 'No Consiente', 0) AS Valores(valor, codigo)",valor,Valor,1,1,0,,,
5189,código|codigo|100;nombre|snombrecli|300,icodcli,"select icodcli, tipobd, snombrecli, codigo, estadocli from [[instancia]advabousu[empresa]].dbo.clientes where tipobd = 8 ",snombrecli|codigo,nombre|código,0,0,1,,,
5277,Tipo|tipoprevia|300,tipoprevia,"select tipoprevia, 0 as MARCA from (select  descripcion as tipoprevia from [[instancia]advabousu[empresa]].[dbo].tipoMovRecobros union select descripcion as tipoprevia from [[instancia]advAboCom].[dbo].tipoprevias) T",tipoprevia,Tipo,0,0,0,,,True
5291,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM combovalores WHERE tabla LIKE 'mascotastutores' AND campo LIKE 'NaturJuridica'",valor,Naturaleza Jurídica,1,1,0,,,
5310,Estado|estado|400,estadoLOPD,"select estadoLOPD, estado, 0 as MARCA from
		(select 0 as estadoLOPD, 'Pendiente' as estado
		union all 
		select 1 as estadoLOPD, 'Firmada' as estado) T",estado,Estado,0,0,0,,,
5320,Grupo|valor|400,id,"SELECT id,valor,tabla,campo FROM [[instancia]advabocom].dbo.combovalores WHERE tabla = 'diagnosticos' and campo = 'grupo'",valor,Grupo,0,0,1,icodcli IN (SELECT icodcli FROM diagnosticoPac WHERE idgrupo IN ({0}))&,,
5321,Código|id|100;Nombre|sdescripcion|300,id,"select id, sdescripcion from [[instancia]advabousu[empresa]].dbo.centrospredef [MARCAW]",sdescripcion,Nombre,0,0,0,idexp IN (select inumexp * CAST(10000 as bigint) + iyear as idexp from CentrosExpedien where idCentro in({0}))&,,
5332,Valor|valor|200,codigo,"SELECT valor, codigo  FROM (SELECT 'Sí Consiente', 1 UNION SELECT 'No Consiente', 0) AS Valores(valor, codigo)",valor,Valor,1,1,0,,,
5333,Código|codigo|100;Nombre|tipoasunto|300,codigo,"select codigo, tipoasunto from tipoasun",tipoasunto,Nombre,0,0,2,,,
5334,Valor|valor|200,codigo,"SELECT valor, codigo  FROM (SELECT 'Sí Consiente', 1 UNION SELECT 'No Consiente', 0) AS Valores(valor, codigo)",valor,Valor,1,1,0,,,
5335,Valor|valor|200,codigo,"SELECT valor, codigo  FROM (SELECT 'Sí Consiente', 1 UNION SELECT 'No Consiente', 0) AS Valores(valor, codigo)",valor,Valor,1,1,0,,,
5336,Valor|valor|200,codigo,"SELECT valor, codigo  FROM (SELECT 'Sí Consiente', 1 UNION SELECT 'No Consiente', 0) AS Valores(valor, codigo)",valor,Valor,1,1,0,,,
5337,Valor|valor|200,codigo,"SELECT valor, codigo  FROM (SELECT 'Sí Consiente', 1 UNION SELECT 'No Consiente', 0) AS Valores(valor, codigo)",valor,Valor,1,1,0,,,
5338,Valor|valor|200,codigo,"SELECT valor, codigo  FROM (SELECT 'Sí Consiente', 1 UNION SELECT 'No Consiente', 0) AS Valores(valor, codigo)",valor,Valor,1,1,0,,,
5339,Valor|valor|200,codigo,"SELECT valor, codigo  FROM (SELECT 'Sí Consiente', 1 UNION SELECT 'No Consiente', 0) AS Valores(valor, codigo)",valor,Valor,1,1,0,,,
5340,Valor|valor|200,codigo,"SELECT valor, codigo  FROM (SELECT 'Sí Consiente', 1 UNION SELECT 'No Consiente', 0) AS Valores(valor, codigo)",valor,Valor,1,1,0,,,
5341,Valor|valor|200,codigo,"SELECT valor, codigo  FROM (SELECT 'Sí Consiente', 1 UNION SELECT 'No Consiente', 0) AS Valores(valor, codigo)",valor,Valor,1,1,0,,,
5345,Código|id|100;Nombre|sdescripcion|300,id,"select id, sdescripcion from [[instancia]advabousu[empresa]].dbo.centrospredef [MARCAW]",sdescripcion,Centro,0,0,0,icodcli IN (select icodcli from centrosclientes where idCentro in({0}))&,,
5347,Estado|documentoLOPD|300,documentoLOPD,"select documentoLOPD from
		(select  'Pendiente' as documentoLOPD
		union all 
		select  'Firmado' as documentoLOPD) T",documentoLOPD,Estado,1,1,0,,,
5348,Estado|usoImagenes|300,usoImagenes,"select usoImagenes from
		(select  'Pendiente' as usoImagenes
		union all 
		select  'Firmado' as usoImagenes) T",usoImagenes,Estado,1,1,0,,,
5349,Estado|consentimientoInformado|300,consentimientoInformado,"select consentimientoInformado from
		(select  'Pendiente' as consentimientoInformado
		union all 
		select  'Firmado' as consentimientoInformado) T",consentimientoInformado,Estado,1,1,0,,,
5350,Estado|contratoPrestaServ|300,contratoPrestaServ,"select contratoPrestaServ from
		(select  'Pendiente' as contratoPrestaServ
		union all 
		select  'Firmado' as contratoPrestaServ) T",contratoPrestaServ,Estado,1,1,0,,,
5351,Estado|plantillaLegal_1|300,plantillaLegal_1,"select plantillaLegal_1 from
		(select  'Pendiente' as plantillaLegal_1
		union all 
		select  'Firmado' as plantillaLegal_1) T",plantillaLegal_1,Estado,1,1,0,,,
5352,Estado|plantillaLegal_2|300,plantillaLegal_2,"select plantillaLegal_2 from
		(select  'Pendiente' as plantillaLegal_2
		union all 
		select  'Firmado' as plantillaLegal_2) T",plantillaLegal_2,Estado,1,1,0,,,
5353,Estado|plantillaLegal_3|300,plantillaLegal_3,"select plantillaLegal_3 from
		(select  'Pendiente' as plantillaLegal_3
		union all 
		select  'Firmado' as plantillaLegal_3) T",plantillaLegal_3,Estado,1,1,0,,,
5354,Estado|plantillaLegal_4|300,plantillaLegal_4,"select plantillaLegal_4 from
		(select  'Pendiente' as plantillaLegal_4
		union all 
		select  'Firmado' as plantillaLegal_4) T",plantillaLegal_4,Estado,1,1,0,,,
5356,Estado|usoImagenes|300,usoImagenes,"select usoImagenes from
		(select  'Pendiente' as usoImagenes
		union all 
		select  'Firmado' as usoImagenes) T",usoImagenes,Estado,1,1,0,,,
5357,Estado|documentoLOPD|300,documentoLOPD,"select documentoLOPD from
		(select  'Pendiente' as documentoLOPD
		union all 
		select  'Firmado' as documentoLOPD) T",documentoLOPD,Estado,1,1,0,,,
5358,Estado|consentimientoInformado|300,consentimientoInformado,"select consentimientoInformado from
		(select  'Pendiente' as consentimientoInformado
		union all 
		select  'Firmado' as consentimientoInformado) T",consentimientoInformado,Estado,1,1,0,,,
5359,Estado|contratoPrestaServ|300,contratoPrestaServ,"select contratoPrestaServ from
		(select  'Pendiente' as contratoPrestaServ
		union all 
		select  'Firmado' as contratoPrestaServ) T",contratoPrestaServ,Estado,1,1,0,,,
5360,Estado|plantillaLegal_1|300,plantillaLegal_1,"select plantillaLegal_1 from
		(select  'Pendiente' as plantillaLegal_1
		union all 
		select  'Firmado' as plantillaLegal_1) T",plantillaLegal_1,Estado,1,1,0,,,
5361,Estado|plantillaLegal_2|300,plantillaLegal_2,"select plantillaLegal_2 from
		(select  'Pendiente' as plantillaLegal_2
		union all 
		select  'Firmado' as plantillaLegal_2) T",plantillaLegal_2,Estado,1,1,0,,,
5362,Estado|plantillaLegal_3|300,plantillaLegal_3,"select plantillaLegal_3 from
		(select  'Pendiente' as plantillaLegal_3
		union all 
		select  'Firmado' as plantillaLegal_3) T",plantillaLegal_3,Estado,1,1,0,,,
5363,Estado|plantillaLegal_4|300,plantillaLegal_4,"select plantillaLegal_4 from
		(select  'Pendiente' as plantillaLegal_4
		union all 
		select  'Firmado' as plantillaLegal_4) T",plantillaLegal_4,Estado,1,1,0,,,
5365,Estado|usoImagenes|300,usoImagenes,"select usoImagenes from
		(select  'Pendiente' as usoImagenes
		union all 
		select  'Firmado' as usoImagenes) T",usoImagenes,Estado,1,1,0,,,
5366,Estado|documentoLOPD|300,documentoLOPD,"select documentoLOPD from
		(select  'Pendiente' as documentoLOPD
		union all 
		select  'Firmado' as documentoLOPD) T",documentoLOPD,Estado,1,1,0,,,
5367,Estado|consentimientoInformado|300,consentimientoInformado,"select consentimientoInformado from
		(select  'Pendiente' as consentimientoInformado
		union all 
		select  'Firmado' as consentimientoInformado) T",consentimientoInformado,Estado,1,1,0,,,
5368,Estado|contratoPrestaServ|300,contratoPrestaServ,"select contratoPrestaServ from
		(select  'Pendiente' as contratoPrestaServ
		union all 
		select  'Firmado' as contratoPrestaServ) T",contratoPrestaServ,Estado,1,1,0,,,
5369,Estado|plantillaLegal_1|300,plantillaLegal_1,"select plantillaLegal_1 from
		(select  'Pendiente' as plantillaLegal_1
		union all 
		select  'Firmado' as plantillaLegal_1) T",plantillaLegal_1,Estado,1,1,0,,,
5370,Estado|plantillaLegal_2|300,plantillaLegal_2,"select plantillaLegal_2 from
		(select  'Pendiente' as plantillaLegal_2
		union all 
		select  'Firmado' as plantillaLegal_2) T",plantillaLegal_2,Estado,1,1,0,,,
5371,Estado|plantillaLegal_3|300,plantillaLegal_3,"select plantillaLegal_3 from
		(select  'Pendiente' as plantillaLegal_3
		union all 
		select  'Firmado' as plantillaLegal_3) T",plantillaLegal_3,Estado,1,1,0,,,
5372,Estado|plantillaLegal_4|300,plantillaLegal_4,"select plantillaLegal_4 from
		(select  'Pendiente' as plantillaLegal_4
		union all 
		select  'Firmado' as plantillaLegal_4) T",plantillaLegal_4,Estado,1,1,0,,,
5374,Estado|usoImagenes|300,usoImagenes,"select usoImagenes from
		(select  'Pendiente' as usoImagenes
		union all 
		select  'Firmado' as usoImagenes) T",usoImagenes,Estado,1,1,0,,,
5375,Estado|documentoLOPD|300,documentoLOPD,"select documentoLOPD from
		(select  'Pendiente' as documentoLOPD
		union all 
		select  'Firmado' as documentoLOPD) T",documentoLOPD,Estado,1,1,0,,,
5376,Estado|consentimientoInformado|300,consentimientoInformado,"select consentimientoInformado from
		(select  'Pendiente' as consentimientoInformado
		union all 
		select  'Firmado' as consentimientoInformado) T",consentimientoInformado,Estado,1,1,0,,,
5377,Estado|contratoPrestaServ|300,contratoPrestaServ,"select contratoPrestaServ from
		(select  'Pendiente' as contratoPrestaServ
		union all 
		select  'Firmado' as contratoPrestaServ) T",contratoPrestaServ,Estado,1,1,0,,,
5378,Estado|plantillaLegal_1|300,plantillaLegal_1,"select plantillaLegal_1 from
		(select  'Pendiente' as plantillaLegal_1
		union all 
		select  'Firmado' as plantillaLegal_1) T",plantillaLegal_1,Estado,1,1,0,,,
5379,Estado|plantillaLegal_2|300,plantillaLegal_2,"select plantillaLegal_2 from
		(select  'Pendiente' as plantillaLegal_2
		union all 
		select  'Firmado' as plantillaLegal_2) T",plantillaLegal_2,Estado,1,1,0,,,
5380,Estado|plantillaLegal_3|300,plantillaLegal_3,"select plantillaLegal_3 from
		(select  'Pendiente' as plantillaLegal_3
		union all 
		select  'Firmado' as plantillaLegal_3) T",plantillaLegal_3,Estado,1,1,0,,,
5381,Estado|plantillaLegal_4|300,plantillaLegal_4,"select plantillaLegal_4 from
		(select  'Pendiente' as plantillaLegal_4
		union all 
		select  'Firmado' as plantillaLegal_4) T",plantillaLegal_4,Estado,1,1,0,,,
5383,Estado|usoImagenes|300,usoImagenes,"select usoImagenes from
		(select  'Pendiente' as usoImagenes
		union all 
		select  'Firmado' as usoImagenes) T",usoImagenes,Estado,1,1,0,,,
5384,Estado|documentoLOPD|300,documentoLOPD,"select documentoLOPD from
		(select  'Pendiente' as documentoLOPD
		union all 
		select  'Firmado' as documentoLOPD) T",documentoLOPD,Estado,1,1,0,,,
5385,Estado|consentimientoInformado|300,consentimientoInformado,"select consentimientoInformado from
		(select  'Pendiente' as consentimientoInformado
		union all 
		select  'Firmado' as consentimientoInformado) T",consentimientoInformado,Estado,1,1,0,,,
5386,Estado|contratoPrestaServ|300,contratoPrestaServ,"select contratoPrestaServ from
		(select  'Pendiente' as contratoPrestaServ
		union all 
		select  'Firmado' as contratoPrestaServ) T",contratoPrestaServ,Estado,1,1,0,,,
5387,Estado|plantillaLegal_1|300,plantillaLegal_1,"select plantillaLegal_1 from
		(select  'Pendiente' as plantillaLegal_1
		union all 
		select  'Firmado' as plantillaLegal_1) T",plantillaLegal_1,Estado,1,1,0,,,
5388,Estado|plantillaLegal_2|300,plantillaLegal_2,"select plantillaLegal_2 from
		(select  'Pendiente' as plantillaLegal_2
		union all 
		select  'Firmado' as plantillaLegal_2) T",plantillaLegal_2,Estado,1,1,0,,,
5389,Estado|plantillaLegal_3|300,plantillaLegal_3,"select plantillaLegal_3 from
		(select  'Pendiente' as plantillaLegal_3
		union all 
		select  'Firmado' as plantillaLegal_3) T",plantillaLegal_3,Estado,1,1,0,,,
5390,Estado|plantillaLegal_4|300,plantillaLegal_4,"select plantillaLegal_4 from
		(select  'Pendiente' as plantillaLegal_4
		union all 
		select  'Firmado' as plantillaLegal_4) T",plantillaLegal_4,Estado,1,1,0,,,
5391,Estado|estado|400,estadoLOPD,"select estadoLOPD, estado, 0 as MARCA from
		(select 0 as estadoLOPD, 'Pendiente' as estado
		union all 
		select 1 as estadoLOPD, 'Firmada' as estado) T",estado,Estado,0,0,0,,,
5393,Estado|estado|400,estadoLOPD,"select estadoLOPD, estado, 0 as MARCA from
		(select 0 as estadoLOPD, 'Pendiente' as estado
		union all 
		select 1 as estadoLOPD, 'Firmada' as estado) T",estado,Estado,0,0,0,,,
5394,Estado|estado|400,estadoLOPD,"select estadoLOPD, estado, 0 as MARCA from
		(select 0 as estadoLOPD, 'Pendiente' as estado
		union all 
		select 1 as estadoLOPD, 'Firmada' as estado) T",estado,Estado,0,0,0,,,
